"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"TCGA-D6-6515-01A-21R-1873-07","NA","T","Hs","34847","0","TCGA-HNSC","tumor","B","1.117","0.359","287.226","0.197","16.740"
"TCGA-D6-6516-01A-11R-1873-07","NA","T","Hs","32801","0","TCGA-HNSC","tumor","B","0.906","0.327","165.289","0.130","3.948"
"TCGA-D6-6517-01A-11R-1873-07","NA","T","Hs","39965","0","TCGA-HNSC","tumor","B","0.892","0.226","129.195","0.036","10.262"
"TCGA-D6-6823-01A-11R-1915-07","NA","T","Hs","50305","0","TCGA-HNSC","tumor","B","1.019","0.240","252.965","0.035","11.656"
"TCGA-D6-6824-01A-11R-1915-07","NA","T","Hs","42112","0","TCGA-HNSC","tumor","B","0.945","0.389","183.955","1.488","10.828"
"TCGA-D6-6825-01A-21R-1915-07","NA","T","Hs","36420","0","TCGA-HNSC","tumor","B","1.066","0.290","278.628","4.242","7.880"
"TCGA-D6-6826-01A-11R-1915-07","NA","T","Hs","69549","0","TCGA-HNSC","tumor","B","1.170","0.366","239.494","0.295","19.328"
"TCGA-D6-6827-01A-11R-1915-07","NA","T","Hs","49723","0","TCGA-HNSC","tumor","B","0.914","0.212","273.285","1.492","17.847"
"TCGA-D6-8568-01A-11R-2403-07","NA","T","Hs","24329","0","TCGA-HNSC","tumor","B","0.889","0.414","142.756","0.381","12.450"
"TCGA-D6-8569-01A-11R-2403-07","NA","T","Hs","23868","0","TCGA-HNSC","tumor","B","0.927","0.234","196.831","0.010","8.376"
"TCGA-D6-A4Z9-01A-11R-A24Z-07","NA","T","Hs","39730","0","TCGA-HNSC","tumor","B","1.048","0.282","167.529","0.027","11.878"
"TCGA-D6-A4ZB-01A-11R-A24Z-07","NA","T","Hs","38260","0","TCGA-HNSC","tumor","B","0.956","0.404","92.905","0.101","2.301"
"TCGA-D6-A6EK-01A-11R-A31N-07","NA","T","Hs","17849","0","TCGA-HNSC","tumor","B","0.822","0.161","39.616","0.068","1.743"
"TCGA-D6-A6EM-01A-21R-A31N-07","NA","T","Hs","25670","0","TCGA-HNSC","tumor","B","1.015","0.148","96.336","0.039","2.310"
"TCGA-D6-A6EN-01A-11R-A31N-07","NA","T","Hs","25072","0","TCGA-HNSC","tumor","B","1.119","0.171","68.566","0.161","7.856"
"TCGA-D6-A6EO-01A-11R-A31N-07","NA","T","Hs","48848","0","TCGA-HNSC","tumor","B","1.032","0.530","247.961","0.000","10.199"
"TCGA-D6-A6EP-01A-11R-A31N-07","NA","T","Hs","39708","0","TCGA-HNSC","tumor","B","1.179","0.983","161.802","0.151","11.928"
"TCGA-D6-A6EQ-01A-11R-A31N-07","NA","T","Hs","20207","0","TCGA-HNSC","tumor","B","0.781","0.182","50.749","0.079","2.330"
"TCGA-D6-A6ES-01A-12R-A31N-07","NA","T","Hs","11425","0","TCGA-HNSC","tumor","B","1.075","0.381","29.699","0.000","2.048"
"TCGA-D6-A74Q-01A-11R-A34R-07","NA","T","Hs","49150","0","TCGA-HNSC","tumor","B","0.994","0.316","147.773","0.104","3.156"
"TCGA-D7-5577-01A-01R-1602-13","NA","T","Hs","37322","0","TCGA-STAD","tumor","B","1.311","0.552","141.545","0.000","3.918"
"TCGA-D7-5578-01A-01R-1602-13","NA","T","Hs","52641","0","TCGA-STAD","tumor","B","1.424","0.756","116.767","0.106","3.964"
"TCGA-D7-6519-01A-11R-1802-13","NA","T","Hs","63091","0","TCGA-STAD","tumor","B","1.386","0.525","131.307","0.017","1.567"
"TCGA-D7-6520-01A-11R-1802-13","NA","T","Hs","58960","0","TCGA-STAD","tumor","B","1.507","1.350","204.874","0.091","2.426"
"TCGA-D7-6521-01A-11R-1802-13","NA","T","Hs","75537","0","TCGA-STAD","tumor","B","1.511","0.935","105.398","0.181","4.444"
"TCGA-D7-6522-01A-11R-1802-13","NA","T","Hs","40703","0","TCGA-STAD","tumor","B","1.280","1.497","86.040","0.046","6.050"
"TCGA-D7-6524-01A-11R-1802-13","NA","T","Hs","75806","0","TCGA-STAD","tumor","B","1.191","0.984","130.748","0.638","7.764"
"TCGA-D7-6525-01A-11R-1802-13","NA","T","Hs","62079","0","TCGA-STAD","tumor","B","2.045","0.641","206.778","0.057","12.056"
"TCGA-D7-6526-01A-11R-1802-13","NA","T","Hs","123987","0","TCGA-STAD","tumor","B","1.901","0.764","194.543","0.051","4.649"
"TCGA-D7-6527-01A-11R-1802-13","NA","T","Hs","50541","0","TCGA-STAD","tumor","B","1.342","0.521","86.842","0.106","2.946"
"TCGA-D7-6528-01A-11R-1802-13","NA","T","Hs","93840","0","TCGA-STAD","tumor","B","1.323","0.316","171.722","0.033","7.051"
"TCGA-D7-6815-01A-11R-1884-13","NA","T","Hs","59406","0","TCGA-STAD","tumor","B","1.159","0.687","175.801","0.249","3.637"
"TCGA-D7-6818-01A-11R-1884-13","NA","T","Hs","49512","0","TCGA-STAD","tumor","B","1.573","0.944","176.328","0.147","6.168"
"TCGA-D7-6822-01A-11R-1884-13","NA","T","Hs","112384","0","TCGA-STAD","tumor","B","1.701","0.430","329.458","0.318","10.319"
"TCGA-D7-8570-01A-11R-2343-13","NA","T","Hs","168543","0","TCGA-STAD","tumor","B","1.517","0.583","110.702","0.014","6.495"
"TCGA-D7-8572-01A-11R-2343-13","NA","T","Hs","113138","0","TCGA-STAD","tumor","B","0.703","0.505","195.768","0.212","9.754"
"TCGA-D7-8573-01A-11R-2343-13","NA","T","Hs","109503","0","TCGA-STAD","tumor","B","0.736","0.235","97.080","0.084","5.408"
"TCGA-D7-8574-01A-13R-2343-13","NA","T","Hs","216872","0","TCGA-STAD","tumor","B","1.316","1.120","103.027","0.453","9.223"
"TCGA-D7-8575-01A-11R-2343-13","NA","T","Hs","215706","0","TCGA-STAD","tumor","B","1.006","0.330","164.008","0.525","8.131"
"TCGA-D7-8576-01A-11R-2343-13","NA","T","Hs","93703","0","TCGA-STAD","tumor","B","0.785","0.515","114.910","0.239","6.428"
"TCGA-D7-8578-01A-21R-2343-13","NA","T","Hs","156980","0","TCGA-STAD","tumor","B","1.076","1.116","105.721","0.088","4.921"
"TCGA-D7-8579-01A-11R-2343-13","NA","T","Hs","237829","0","TCGA-STAD","tumor","B","1.285","1.966","116.746","0.015","11.947"
"TCGA-D7-A4YU-01A-21R-A251-31","NA","T","Hs","207981","0","TCGA-STAD","tumor","B","1.824","1.087","276.557","0.011","12.349"
"TCGA-D7-A4YX-01A-11R-A251-31","NA","T","Hs","130655","0","TCGA-STAD","tumor","B","1.382","0.186","149.498","0.354","5.893"
"TCGA-D7-A4Z0-01A-22R-A251-31","NA","T","Hs","270833","0","TCGA-STAD","tumor","B","1.358","1.600","75.766","0.394","6.191"
"TCGA-D7-A6EV-01A-11R-A31P-31","NA","T","Hs","142299","0","TCGA-STAD","tumor","B","1.355","0.399","146.262","0.013","1.903"
"TCGA-D7-A6EX-01A-11R-A31P-31","NA","T","Hs","106892","0","TCGA-STAD","tumor","B","1.206","0.975","101.801","3.237","2.524"
"TCGA-D7-A6EY-01A-21R-A31P-31","NA","T","Hs","97405","0","TCGA-STAD","tumor","B","1.627","0.402","201.604","0.026","5.487"
"TCGA-D7-A6EZ-01A-11R-A31P-31","NA","T","Hs","92230","0","TCGA-STAD","tumor","B","1.547","0.588","158.132","0.096","6.338"
"TCGA-D7-A6F0-01A-11R-A31P-31","NA","T","Hs","143321","0","TCGA-STAD","tumor","B","1.465","0.366","128.777","0.029","5.505"
"TCGA-D7-A6F2-01A-12R-A31P-31","NA","T","Hs","231960","0","TCGA-STAD","tumor","B","1.359","0.596","135.268","0.053","2.880"
"TCGA-D7-A747-01A-22R-A33Y-31","NA","T","Hs","39939","0","TCGA-STAD","tumor","B","0.945","4.358","69.561","0.422","8.583"
"TCGA-D7-A748-01A-12R-A32D-31","NA","T","Hs","78058","0","TCGA-STAD","tumor","B","1.828","2.268","56.304","0.154","4.745"
"TCGA-D7-A74A-01A-11R-A32D-31","NA","T","Hs","96870","0","TCGA-STAD","tumor","B","1.376","0.248","76.817","0.042","0.884"
"TCGA-D8-A13Y-01A-11R-A115-07","NA","T","Hs","67873","0","TCGA-BRCA","tumor","B","1.093","0.548","158.800","0.102","10.433"
"TCGA-D8-A13Z-01A-11R-A115-07","NA","T","Hs","78837","0","TCGA-BRCA","tumor","B","1.412","0.544","490.296","0.190","10.478"
"TCGA-D8-A140-01A-11R-A115-07","NA","T","Hs","90548","0","TCGA-BRCA","tumor","B","1.509","0.924","663.153","0.486","10.446"
"TCGA-D8-A141-01A-11R-A115-07","NA","T","Hs","71122","0","TCGA-BRCA","tumor","B","1.263","0.465","320.099","0.030","15.574"
"TCGA-D8-A142-01A-11R-A115-07","NA","T","Hs","68433","0","TCGA-BRCA","tumor","B","0.908","0.335","145.337","0.131","9.711"
"TCGA-D8-A143-01A-11R-A115-07","NA","T","Hs","42856","0","TCGA-BRCA","tumor","B","1.237","0.417","257.946","0.025","4.574"
"TCGA-D8-A145-01A-11R-A115-07","NA","T","Hs","58853","0","TCGA-BRCA","tumor","B","1.026","0.628","173.822","0.020","23.090"
"TCGA-D8-A146-01A-31R-A115-07","NA","T","Hs","65855","0","TCGA-BRCA","tumor","B","1.120","0.784","219.131","0.381","16.984"
"TCGA-D8-A147-01A-11R-A115-07","NA","T","Hs","75653","0","TCGA-BRCA","tumor","B","1.484","0.691","694.838","0.203","26.436"
"TCGA-D8-A1J8-01A-11R-A13Q-07","NA","T","Hs","70038","0","TCGA-BRCA","tumor","B","1.062","0.552","212.051","0.495","7.885"
"TCGA-D8-A1J9-01A-11R-A13Q-07","NA","T","Hs","77238","0","TCGA-BRCA","tumor","B","1.189","0.393","368.155","0.520","10.736"
"TCGA-D8-A1JA-01A-11R-A13Q-07","NA","T","Hs","77562","0","TCGA-BRCA","tumor","B","1.284","0.674","434.692","0.050","7.094"
"TCGA-D8-A1JB-01A-11R-A13Q-07","NA","T","Hs","62132","0","TCGA-BRCA","tumor","B","1.208","0.353","256.882","0.222","10.283"
"TCGA-D8-A1JC-01A-11R-A13Q-07","NA","T","Hs","98413","0","TCGA-BRCA","tumor","B","1.582","1.086","684.171","0.244","9.431"
"TCGA-D8-A1JD-01A-11R-A13Q-07","NA","T","Hs","68240","0","TCGA-BRCA","tumor","B","1.129","0.366","280.785","0.000","11.274"
"TCGA-D8-A1JE-01A-11R-A13Q-07","NA","T","Hs","80502","0","TCGA-BRCA","tumor","B","1.469","0.736","384.121","0.155","5.082"
"TCGA-D8-A1JF-01A-11R-A13Q-07","NA","T","Hs","63057","0","TCGA-BRCA","tumor","B","0.971","0.380","136.854","0.235","5.946"
"TCGA-D8-A1JG-01B-11R-A13Q-07","NA","T","Hs","83849","0","TCGA-BRCA","tumor","B","1.199","0.219","202.143","0.403","9.511"
"TCGA-D8-A1JH-01A-11R-A13Q-07","NA","T","Hs","93194","0","TCGA-BRCA","tumor","B","0.956","0.348","210.277","1.027","17.732"
"TCGA-D8-A1JI-01A-11R-A13Q-07","NA","T","Hs","62435","0","TCGA-BRCA","tumor","B","1.215","0.804","268.991","0.015","2.540"
"TCGA-D8-A1JJ-01A-31R-A14M-07","NA","T","Hs","68577","0","TCGA-BRCA","tumor","B","1.210","0.433","332.349","0.225","13.306"
"TCGA-D8-A1JK-01A-11R-A13Q-07","NA","T","Hs","48340","0","TCGA-BRCA","tumor","B","1.400","0.411","153.117","0.013","7.224"
"TCGA-D8-A1JL-01A-11R-A13Q-07","NA","T","Hs","79969","0","TCGA-BRCA","tumor","B","1.468","0.428","529.627","1.869","17.772"
"TCGA-D8-A1JM-01A-11R-A13Q-07","NA","T","Hs","69651","0","TCGA-BRCA","tumor","B","1.336","0.239","321.000","19.629","3.914"
"TCGA-D8-A1JN-01A-11R-A13Q-07","NA","T","Hs","57557","0","TCGA-BRCA","tumor","B","1.158","0.321","186.301","0.008","4.221"
"TCGA-D8-A1JP-01A-11R-A13Q-07","NA","T","Hs","48357","0","TCGA-BRCA","tumor","B","0.850","0.402","128.039","2.778","22.712"
"TCGA-D8-A1JS-01A-11R-A13Q-07","NA","T","Hs","52429","0","TCGA-BRCA","tumor","B","0.993","0.281","144.951","0.030","1.172"
"TCGA-D8-A1JT-01A-31R-A13Q-07","NA","T","Hs","81277","0","TCGA-BRCA","tumor","B","1.632","1.453","397.147","1.458","2.697"
"TCGA-D8-A1JU-01A-11R-A13Q-07","NA","T","Hs","67049","0","TCGA-BRCA","tumor","B","1.075","0.351","229.576","0.048","11.670"
"TCGA-D8-A1X5-01A-11R-A14D-07","NA","T","Hs","49607","0","TCGA-BRCA","tumor","B","1.283","0.573","222.762","2.127","6.200"
"TCGA-D8-A1X6-01A-11R-A14M-07","NA","T","Hs","78264","0","TCGA-BRCA","tumor","B","1.078","0.191","194.964","5.235","4.349"
"TCGA-D8-A1X7-01A-11R-A14M-07","NA","T","Hs","76590","0","TCGA-BRCA","tumor","B","1.291","0.560","416.776","0.231","9.049"
"TCGA-D8-A1X8-01A-11R-A14M-07","NA","T","Hs","71267","0","TCGA-BRCA","tumor","B","1.229","0.417","320.202","0.100","7.670"
"TCGA-D8-A1X9-01A-12R-A157-07","NA","T","Hs","95196","0","TCGA-BRCA","tumor","B","1.328","0.377","338.445","0.027","10.965"
"TCGA-D8-A1XA-01A-11R-A14D-07","NA","T","Hs","71761","0","TCGA-BRCA","tumor","B","1.342","1.190","344.261","0.169","10.738"
"TCGA-D8-A1XB-01A-11R-A14D-07","NA","T","Hs","58402","0","TCGA-BRCA","tumor","B","1.415","0.808","387.181","0.335","13.235"
"TCGA-D8-A1XC-01A-11R-A14D-07","NA","T","Hs","50797","0","TCGA-BRCA","tumor","B","1.186","0.686","272.919","0.093","8.637"
"TCGA-D8-A1XD-01A-11R-A14D-07","NA","T","Hs","61638","0","TCGA-BRCA","tumor","B","1.078","0.755","166.996","0.103","28.835"
"TCGA-D8-A1XF-01A-11R-A14D-07","NA","T","Hs","66758","0","TCGA-BRCA","tumor","B","1.223","0.881","465.147","4.092","13.500"
"TCGA-D8-A1XG-01A-11R-A14D-07","NA","T","Hs","73884","0","TCGA-BRCA","tumor","B","1.595","0.920","612.148","11.160","14.458"
"TCGA-D8-A1XJ-01A-11R-A14M-07","NA","T","Hs","53478","0","TCGA-BRCA","tumor","B","1.186","0.304","246.217","0.105","11.033"
"TCGA-D8-A1XK-01A-21R-A14M-07","NA","T","Hs","78692","0","TCGA-BRCA","tumor","B","1.288","0.306","283.316","0.069","40.388"
"TCGA-D8-A1XL-01A-11R-A14M-07","NA","T","Hs","71036","0","TCGA-BRCA","tumor","B","1.194","0.272","335.525","0.019","5.380"
"TCGA-D8-A1XM-01A-21R-A14M-07","NA","T","Hs","79685","0","TCGA-BRCA","tumor","B","1.117","0.297","445.700","0.047","10.926"
"TCGA-D8-A1XO-01A-11R-A14M-07","NA","T","Hs","82272","0","TCGA-BRCA","tumor","B","1.328","0.406","340.040","0.210","13.891"
"TCGA-D8-A1XQ-01A-11R-A14M-07","NA","T","Hs","67563","0","TCGA-BRCA","tumor","B","1.299","0.329","198.995","0.055","15.354"
"TCGA-D8-A1XR-01A-11R-A14M-07","NA","T","Hs","111589","0","TCGA-BRCA","tumor","B","1.304","0.540","324.930","0.180","7.354"
"TCGA-D8-A1XS-01A-11R-A14M-07","NA","T","Hs","96398","0","TCGA-BRCA","tumor","B","1.126","0.486","306.087","0.219","14.398"
"TCGA-D8-A1XT-01A-11R-A14M-07","NA","T","Hs","83800","0","TCGA-BRCA","tumor","B","1.280","0.437","405.310","0.000","10.802"
"TCGA-D8-A1XU-01A-11R-A14M-07","NA","T","Hs","81936","0","TCGA-BRCA","tumor","B","1.090","0.378","217.893","0.373","7.979"
"TCGA-D8-A1XV-01A-11R-A14M-07","NA","T","Hs","47116","0","TCGA-BRCA","tumor","B","1.057","0.480","152.609","0.072","3.129"
"TCGA-D8-A1XW-01A-11R-A14M-07","NA","T","Hs","73545","0","TCGA-BRCA","tumor","B","1.208","0.196","228.638","1.032","19.827"
"TCGA-D8-A1XY-01A-11R-A14M-07","NA","T","Hs","78564","0","TCGA-BRCA","tumor","B","1.395","1.047","402.721","0.040","10.091"
"TCGA-D8-A1XZ-01A-11R-A14M-07","NA","T","Hs","65781","0","TCGA-BRCA","tumor","B","0.766","0.305","137.859","0.130","9.720"
"TCGA-D8-A1Y0-01A-11R-A14M-07","NA","T","Hs","106169","0","TCGA-BRCA","tumor","B","1.039","0.435","280.891","0.040","9.405"
"TCGA-D8-A1Y1-01A-21R-A14M-07","NA","T","Hs","73223","0","TCGA-BRCA","tumor","B","1.165","0.518","221.270","0.068","17.336"
"TCGA-D8-A1Y2-01A-11R-A157-07","NA","T","Hs","62754","0","TCGA-BRCA","tumor","B","1.054","0.302","154.256","0.047","17.552"
"TCGA-D8-A1Y3-01A-11R-A157-07","NA","T","Hs","62529","0","TCGA-BRCA","tumor","B","1.235","0.212","210.338","0.004","3.480"
"TCGA-D8-A27E-01A-11R-A16F-07","NA","T","Hs","72929","0","TCGA-BRCA","tumor","B","1.034","0.411","187.767","0.314","7.588"
"TCGA-D8-A27F-01A-11R-A16F-07","NA","T","Hs","79137","0","TCGA-BRCA","tumor","B","1.139","0.263","268.687","0.000","20.226"
"TCGA-D8-A27G-01A-11R-A16F-07","NA","T","Hs","68914","0","TCGA-BRCA","tumor","B","1.290","0.392","282.252","0.000","12.520"
"TCGA-D8-A27H-01A-11R-A16F-07","NA","T","Hs","54269","0","TCGA-BRCA","tumor","B","0.879","0.372","200.906","0.006","17.329"
"TCGA-D8-A27I-01A-11R-A16F-07","NA","T","Hs","80771","0","TCGA-BRCA","tumor","B","1.031","0.287","231.684","0.375","11.669"
"TCGA-D8-A27K-01A-11R-A16F-07","NA","T","Hs","94492","0","TCGA-BRCA","tumor","B","1.254","0.366","371.159","0.346","10.924"
"TCGA-D8-A27L-01A-11R-A16F-07","NA","T","Hs","87622","0","TCGA-BRCA","tumor","B","0.989","0.346","222.357","0.057","19.142"
"TCGA-D8-A27M-01A-11R-A16F-07","NA","T","Hs","78812","0","TCGA-BRCA","tumor","B","1.188","0.254","263.550","0.525","15.354"
"TCGA-D8-A27N-01A-11R-A16F-07","NA","T","Hs","70139","0","TCGA-BRCA","tumor","B","1.317","0.364","268.174","0.015","10.544"
"TCGA-D8-A27P-01A-11R-A16F-07","NA","T","Hs","57329","0","TCGA-BRCA","tumor","B","1.016","0.426","235.991","0.045","14.029"
"TCGA-D8-A27R-01A-11R-A16F-07","NA","T","Hs","71845","0","TCGA-BRCA","tumor","B","1.020","0.219","213.250","0.031","7.393"
"TCGA-D8-A27T-01A-11R-A16F-07","NA","T","Hs","77377","0","TCGA-BRCA","tumor","B","1.361","0.396","381.418","0.035","11.334"
"TCGA-D8-A27V-01A-12R-A17B-07","NA","T","Hs","103960","0","TCGA-BRCA","tumor","B","1.274","0.284","309.930","0.434","9.999"
"TCGA-D8-A27W-01A-11R-A16F-07","NA","T","Hs","69371","0","TCGA-BRCA","tumor","B","1.182","0.496","315.061","0.084","10.822"
"TCGA-D8-A3Z5-01A-41R-A24H-07","NA","T","Hs","70258","0","TCGA-BRCA","tumor","B","1.110","0.512","160.439","0.081","11.259"
"TCGA-D8-A3Z6-01A-11R-A239-07","NA","T","Hs","82616","0","TCGA-BRCA","tumor","B","1.337","0.975","223.515","0.016","8.616"
"TCGA-D8-A4Z1-01A-21R-A266-07","NA","T","Hs","50831","0","TCGA-BRCA","tumor","B","0.990","0.735","156.059","0.320","16.768"
"TCGA-D8-A73U-01A-11R-A33J-07","NA","T","Hs","51952","0","TCGA-BRCA","tumor","B","1.289","0.760","238.854","0.011","17.871"
"TCGA-D8-A73W-01A-22R-A352-07","NA","T","Hs","63988","0","TCGA-BRCA","tumor","B","1.320","0.959","343.512","0.183","8.485"
"TCGA-D8-A73X-01A-11R-A32P-07","NA","T","Hs","76953","0","TCGA-BRCA","tumor","B","1.215","0.731","223.429","0.138","10.353"
"TCGA-D9-A3Z4-01A-11R-A239-07","NA","T","Hs","64808","0","TCGA-SKCM","tumor","B","1.124","0.391","346.902","0.668","20.497"
"TCGA-D9-A4Z2-01A-11R-A24X-07","NA","T","Hs","71886","0","TCGA-SKCM","tumor","B","0.833","0.281","105.803","1.012","16.591"
"TCGA-D9-A4Z3-01A-11R-A266-07","NA","T","Hs","41828","0","TCGA-SKCM","tumor","B","0.975","0.250","69.417","0.048","39.945"
"TCGA-D9-A4Z5-01A-11R-A266-07","NA","T","Hs","33512","0","TCGA-SKCM","tumor","B","1.052","0.447","254.528","1.889","26.279"
"TCGA-DA-A960-01A-11R-A37K-07","NA","T","Hs","17198","0","TCGA-SKCM","tumor","B","1.605","0.553","14.204","0.000","11.207"
"TCGA-DB-5270-01A-02R-1470-07","NA","T","Hs","61302","0","TCGA-LGG","tumor","B","1.111","1.471","138.963","7.755","17.794"
"TCGA-DB-5273-01A-01R-1470-07","NA","T","Hs","53717","0","TCGA-LGG","tumor","B","1.082","0.803","170.151","1.258","4.069"
"TCGA-DB-5274-01A-01R-1470-07","NA","T","Hs","41164","0","TCGA-LGG","tumor","B","0.956","0.197","62.165","8.575","3.405"
"TCGA-DB-5275-01A-01R-1470-07","NA","T","Hs","81099","0","TCGA-LGG","tumor","B","1.122","0.481","167.102","20.961","6.459"
"TCGA-DB-5277-01A-01R-1470-07","NA","T","Hs","53200","0","TCGA-LGG","tumor","B","0.986","0.480","205.327","4.907","7.117"
"TCGA-DB-5278-01A-01R-1470-07","NA","T","Hs","69005","0","TCGA-LGG","tumor","B","1.093","0.818","141.274","15.908","9.854"
"TCGA-DB-5279-01A-03R-2347-07","NA","T","Hs","52724","0","TCGA-LGG","tumor","B","0.939","0.938","132.876","23.569","9.443"
"TCGA-DB-5280-01A-01R-1470-07","NA","T","Hs","69795","0","TCGA-LGG","tumor","B","1.094","0.681","152.445","2.277","4.963"
"TCGA-DB-5281-01A-01R-1470-07","NA","T","Hs","73811","0","TCGA-LGG","tumor","B","1.130","1.728","165.876","4.888","15.520"
"TCGA-DB-A4X9-01A-11R-A26U-07","NA","T","Hs","54658","0","TCGA-LGG","tumor","B","1.193","0.913","122.477","5.745","7.110"
"TCGA-DB-A4XA-01A-11R-A26U-07","NA","T","Hs","44414","0","TCGA-LGG","tumor","B","1.153","0.761","87.654","8.234","7.944"
"TCGA-DB-A4XB-01A-11R-A26U-07","NA","T","Hs","48300","0","TCGA-LGG","tumor","B","1.009","0.758","169.027","32.485","11.370"
"TCGA-DB-A4XC-01A-11R-A26U-07","NA","T","Hs","52940","0","TCGA-LGG","tumor","B","1.315","1.383","151.858","28.578","8.992"
"TCGA-DB-A4XD-01A-11R-A27Q-07","NA","T","Hs","48846","0","TCGA-LGG","tumor","B","0.994","0.454","106.940","15.209","4.500"
"TCGA-DB-A4XE-01A-11R-A27Q-07","NA","T","Hs","50459","0","TCGA-LGG","tumor","B","1.080","0.818","119.888","10.328","7.670"
"TCGA-DB-A4XF-01A-11R-A27Q-07","NA","T","Hs","49102","0","TCGA-LGG","tumor","B","1.311","0.879","120.541","4.261","7.094"
"TCGA-DB-A4XG-01A-11R-A27Q-07","NA","T","Hs","57934","0","TCGA-LGG","tumor","B","1.186","0.716","148.942","8.464","10.560"
"TCGA-DB-A4XH-01A-11R-A27Q-07","NA","T","Hs","45064","0","TCGA-LGG","tumor","B","1.309","1.175","59.429","6.757","4.735"
"TCGA-DB-A64L-01A-11R-A29R-07","NA","T","Hs","67636","0","TCGA-LGG","tumor","B","1.620","1.213","119.522","11.897","12.417"
"TCGA-DB-A64O-01A-11R-A29R-07","NA","T","Hs","50740","0","TCGA-LGG","tumor","B","1.222","1.366","99.926","3.486","6.546"
"TCGA-DB-A64P-01A-11R-A29R-07","NA","T","Hs","57552","0","TCGA-LGG","tumor","B","1.276","0.953","92.762","4.607","5.731"
"TCGA-DB-A64Q-01A-11R-A29R-07","NA","T","Hs","67035","0","TCGA-LGG","tumor","B","1.168","0.784","105.433","21.197","6.534"
"TCGA-DB-A64R-01A-11R-A29R-07","NA","T","Hs","65509","0","TCGA-LGG","tumor","B","1.249","1.199","134.476","14.349","10.302"
"TCGA-DB-A64S-01A-11R-A29R-07","NA","T","Hs","54008","0","TCGA-LGG","tumor","B","1.212","0.591","92.323","3.179","3.499"
"TCGA-DB-A64U-01A-11R-A29R-07","NA","T","Hs","73862","0","TCGA-LGG","tumor","B","1.196","0.676","112.055","17.507","6.208"
"TCGA-DB-A64V-01A-11R-A29R-07","NA","T","Hs","55664","0","TCGA-LGG","tumor","B","1.207","0.926","82.682","16.603","4.422"
"TCGA-DB-A64W-01A-11R-A29R-07","NA","T","Hs","59095","0","TCGA-LGG","tumor","B","1.240","1.146","152.516","9.199","20.600"
"TCGA-DB-A64X-01A-11R-A29R-07","NA","T","Hs","53295","0","TCGA-LGG","tumor","B","1.224","0.476","74.740","0.946","5.289"
"TCGA-DB-A75K-01A-11R-A32Q-07","NA","T","Hs","69339","0","TCGA-LGG","tumor","B","1.081","2.046","293.091","29.262","6.661"
"TCGA-DB-A75L-01A-11R-A32Q-07","NA","T","Hs","62267","0","TCGA-LGG","tumor","B","1.053","0.582","89.966","2.897","6.240"
"TCGA-DB-A75M-01A-11R-A32Q-07","NA","T","Hs","65639","0","TCGA-LGG","tumor","B","0.961","0.478","102.381","7.500","4.072"
"TCGA-DB-A75O-01A-11R-A32Q-07","NA","T","Hs","46321","0","TCGA-LGG","tumor","B","1.100","0.584","138.021","31.640","4.011"
"TCGA-DB-A75P-01A-11R-A32Q-07","NA","T","Hs","48425","0","TCGA-LGG","tumor","B","1.034","0.616","78.114","11.219","10.260"
"TCGA-DC-4745-01A-01R-A32Z-07","NA","T","Hs","24505","0","TCGA-READ","tumor","B","0.701","0.131","52.890","0.142","1.375"
"TCGA-DC-4749-01A-01R-1736-07","NA","T","Hs","29010","0","TCGA-READ","tumor","B","0.718","0.179","105.231","0.185","1.321"
"TCGA-DC-5337-01A-01R-1660-07","NA","T","Hs","20233","0","TCGA-READ","tumor","B","0.679","0.128","56.262","0.167","2.176"
"TCGA-DC-5869-01A-01R-1660-07","NA","T","Hs","21964","0","TCGA-READ","tumor","B","0.609","0.121","67.939","0.146","2.781"
"TCGA-DC-6154-01A-31R-1928-07","NA","T","Hs","30684","0","TCGA-READ","tumor","B","0.604","0.227","68.428","0.000","4.413"
"TCGA-DC-6155-01A-11R-1660-07","NA","T","Hs","29232","0","TCGA-READ","tumor","B","1.047","0.354","31.665","0.010","1.414"
"TCGA-DC-6156-01A-11R-1660-07","NA","T","Hs","36300","0","TCGA-READ","tumor","B","0.963","0.433","166.338","0.273","13.653"
"TCGA-DC-6157-01A-11R-1660-07","NA","T","Hs","30572","0","TCGA-READ","tumor","B","0.791","0.272","89.650","0.207","4.892"
"TCGA-DC-6158-01A-11R-1660-07","NA","T","Hs","31455","0","TCGA-READ","tumor","B","0.863","0.235","225.614","0.302","8.214"
"TCGA-DC-6160-01A-11R-1660-07","NA","T","Hs","31229","0","TCGA-READ","tumor","B","1.009","0.265","156.083","0.106","3.249"
"TCGA-DC-6681-01A-11R-A32Z-07","NA","T","Hs","38198","0","TCGA-READ","tumor","B","0.819","0.459","86.675","0.678","6.962"
"TCGA-DC-6682-01A-11R-1830-07","NA","T","Hs","33069","0","TCGA-READ","tumor","B","1.064","0.168","113.476","0.079","2.954"
"TCGA-DC-6683-01A-11R-1830-07","NA","T","Hs","31212","0","TCGA-READ","tumor","B","0.884","0.375","110.658","0.142","3.031"
"TCGA-DD-A113-01A-11R-A131-07","NA","T","Hs","50003","0","TCGA-LIHC","tumor","B","1.632","22.379","116.819","0.025","4.341"
