"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"SRR1480652","SRR8233233","G","Hs","104556","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.828","1.207","59.941","5.222","26.425"
"SRR1480675","SRR8233145","G","Hs","125013","0","Testis","normal","B","1.966","1.097","80.673","6.590","1.311"
"SRR1480697","SRR8233284","G","Hs","89368","0","Lung","normal","B","2.023","2.208","115.585","32.854","1.061"
"SRR1480721","SRR8233185","G","Hs","58422","0","Colon - Sigmoid","normal","B","1.948","4.815","71.294","27.642","0.819"
"SRR1480745","SRR8233126","G","Hs","41862","0","Cells - EBV-transformed lymphocytes","normal","B","1.313","0.346","281.725","0.273","4.602"
"SRR1480766","SRR8233715","G","Hs","67697","0","Lung","normal","B","1.073","2.394","91.489","47.407","0.452"
"SRR1480789","SRR8233168","G","Hs","21001","0","Whole Blood","normal","B","1.001","0.310","50.719","0.939","0.005"
"SRR1480813","SRR8233207","G","Hs","34392","0","Adipose - Visceral (Omentum)","normal","B","0.875","2.523","33.188","11.504","0.079"
"SRR1480831","SRR8233146","G","Hs","30586","0","Adrenal Gland","normal","B","1.099","0.641","49.880","3.176","0.138"
"SRR1480854","SRR8233227","G","Hs","122388","0","Adipose - Visceral (Omentum)","normal","B","2.085","2.199","97.467","23.777","0.504"
"SRR1480875","NA","G","Hs","196648","0","Brain - Cerebellum","normal","B","2.667","2.044","65.454","53.248","1.848"
"SRR1480896","SRR8233117","G","Hs","53308","0","Ovary","normal","B","1.257","0.876","109.046","11.696","0.213"
"SRR1480917","NA","G","Hs","39111","0","Esophagus - Gastroesophageal Junction","normal","B","1.359","18.347","75.552","100.069","0.397"
"SRR1480941","SRR8233157","G","Hs","67750","0","Esophagus - Muscularis","normal","B","2.055","11.027","79.580","62.129","1.558"
"SRR1480964","SRR8233271","G","Hs","49999","0","Skin - Sun Exposed (Lower leg)","normal","B","1.416","1.256","58.033","12.207","0.294"
"SRR1480988","SRR8233264","G","Hs","48413","0","Brain - Cortex","normal","B","1.847","2.624","50.038","10.619","3.696"
"SRR1481012","SRR8233687","G","Hs","34839","0","Heart - Left Ventricle","normal","B","0.794","0.507","14.648","2.144","0.032"
"SRR1481036","SRR8233270","G","Hs","89631","0","Lung","normal","B","1.982","2.758","130.732","42.285","1.876"
"SRR1481060","SRR8233711","G","Hs","28899","0","Whole Blood","normal","B","0.992","0.552","137.611","1.087","0.015"
"SRR1481083","SRR8233694","G","Hs","11287","0","Muscle - Skeletal","normal","B","0.607","0.456","7.964","3.462","0.010"
"SRR1481106","SRR8233151","G","Hs","74845","0","Nerve - Tibial","normal","B","1.684","2.317","83.387","19.941","8.979"
"SRR1481128","SRR8233685","G","Hs","51491","0","Breast - Mammary Tissue","normal","B","1.050","1.506","44.493","8.425","0.311"
"SRR1481146","SRR8233752","G","Hs","36799","0","Pancreas","normal","B","1.159","0.531","23.300","2.548","0.803"
"SRR1481169","SRR8233700","G","Hs","104389","0","Ovary","normal","B","2.049","2.200","153.277","9.417","0.162"
"SRR1481216","SRR8233257","G","Hs","87078","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.961","2.391","55.510","16.631","7.168"
"SRR1481238","SRR8233693","G","Hs","66861","0","Esophagus - Gastroesophageal Junction","normal","B","1.478","10.455","99.615","45.753","0.418"
"SRR1481260","SRR8233232","G","Hs","47256","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.375","2.359","55.243","24.738","0.147"
"SRR1481279","SRR8233203","G","Hs","74280","0","Lung","normal","B","2.313","4.307","143.601","51.814","4.869"
"SRR1481297","NA","G","Hs","104383","0","Breast - Mammary Tissue","normal","B","1.821","3.021","47.569","9.667","0.118"
"SRR1481315","NA","G","Hs","48671","0","Breast - Mammary Tissue","normal","B","1.152","0.965","43.053","8.845","0.636"
"SRR1481333","SRR8233171","G","Hs","41412","0","Artery - Tibial","normal","B","2.457","22.559","69.061","84.740","0.023"
"SRR1481351","SRR8233513","G","Hs","23283","4225","Whole Blood","normal","B","0.997","0.437","82.370","1.866","0.024"
"SRR1481375","SRR8233182","G","Hs","48447","0","Vagina","normal","B","1.535","1.240","43.990","13.541","0.488"
"SRR1481396","NA","G","Hs","20957","0","Muscle - Skeletal","normal","B","0.547","0.821","15.906","16.413","0.058"
"SRR1481419","SRR8233686","G","Hs","27716","0","Adipose - Visceral (Omentum)","normal","B","0.765","1.138","52.188","12.488","0.416"
"SRR1481440","NA","G","Hs","71965","0","Nerve - Tibial","normal","B","1.476","3.389","98.805","18.384","1.681"
"SRR1481462","SRR8233122","G","Hs","88798","0","Brain - Cerebellum","normal","B","2.298","3.455","40.247","26.724","1.639"
"SRR1485020","SRR8233747","G","Hs","55672","0","Colon - Sigmoid","normal","B","1.514","2.881","72.865","46.916","2.069"
"SRR1485042","SRR8233208","G","Hs","120133","0","Pituitary","normal","B","2.233","2.280","180.888","9.098","1.293"
"SRR1485060","SRR8233255","G","Hs","80430","0","Colon - Transverse","normal","B","1.732","4.498","79.830","32.821","1.408"
"SRR1485078","SRR8233699","G","Hs","51570","0","Heart - Atrial Appendage","normal","B","1.881","1.408","43.957","6.295","0.046"
"SRR1485099","SRR8233236","G","Hs","95391","0","Skin - Sun Exposed (Lower leg)","normal","B","1.811","1.235","58.943","16.538","0.246"
"SRR1485117","SRR8233262","G","Hs","77387","0","Pituitary","normal","B","1.948","0.000","118.317","7.427","0.781"
"SRR1485141","NA","G","Hs","30282","0","Whole Blood","normal","B","1.032","0.376","155.330","1.081","1.582"
"SRR1485167","SRR8233740","G","Hs","16177","0","Brain - Hippocampus","normal","B","1.655","1.271","9.689","2.196","4.313"
"SRR1485190","SRR8233224","G","Hs","65075","0","Skin - Sun Exposed (Lower leg)","normal","B","1.719","1.927","85.999","44.550","0.173"
"SRR1485237","SRR8233195","G","Hs","142799","0","Pituitary","normal","B","2.180","2.002","103.978","7.823","0.681"
"SRR1485290","SRR8233158","G","Hs","104767","0","Brain - Cerebellum","normal","B","2.495","2.689","76.674","46.019","12.852"
"SRR1485312","SRR8233200","G","Hs","49703","0","Adipose - Subcutaneous","normal","B","1.375","0.991","59.017","10.542","0.210"
"SRR1485333","SRR8233254","G","Hs","48801","0","Brain - Substantia nigra","normal","B","2.090","2.424","38.218","10.897","9.557"
"SRR1485357","SRR8233177","G","Hs","43976","0","Adipose - Visceral (Omentum)","normal","B","1.916","2.044","51.070","11.553","0.072"
"SRR1485380","SRR8233182","G","Hs","32944","0","Artery - Coronary","normal","B","1.160","8.599","65.147","38.901","0.098"
"SRR1485398","SRR8233704","G","Hs","41900","0","Breast - Mammary Tissue","normal","B","1.042","1.100","44.824","10.813","0.576"
"SRR1485416","SRR8233723","G","Hs","58913","0","Adipose - Visceral (Omentum)","normal","B","1.119","2.266","64.350","10.559","0.088"
"SRR1485438","SRR8233226","G","Hs","35254","0","Liver","normal","B","1.656","0.886","24.340","1.341","0.015"
"SRR1485459","SRR8233707","G","Hs","76211","0","Brain - Frontal Cortex (BA9)","normal","B","2.007","2.206","64.490","16.533","9.254"
"SRR1485482","SRR8233264","G","Hs","75874","0","Esophagus - Gastroesophageal Junction","normal","B","2.386","9.499","74.167","49.805","0.209"
"SRR1485499","SRR8233149","G","Hs","50765","0","Artery - Tibial","normal","B","2.067","16.332","70.281","113.984","0.072"
"SRR1485521","NA","G","Hs","69415","0","Adipose - Subcutaneous","normal","B","2.104","4.121","72.443","16.682","0.027"
"SRR1485542","SRR8233195","G","Hs","36258","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.835","2.052","33.861","8.031","9.504"
"SRR1485563","SRR8233723","G","Hs","50367","0","Adrenal Gland","normal","B","1.246","0.784","67.753","3.130","0.081"
"SRR1485587","SRR8233624","G","Hs","44541","8373","Small Intestine - Terminal Ileum","normal","B","1.044","0.800","79.601","5.872","0.699"
"SRR1485613","SRR8233174","G","Hs","64754","0","Adipose - Subcutaneous","normal","B","1.571","2.494","64.827","12.550","0.072"
"SRR1485631","SRR8233172","G","Hs","69226","0","Adipose - Visceral (Omentum)","normal","B","2.923","1.732","79.258","18.635","0.184"
"SRR1485652","SRR8233690","G","Hs","66852","0","Brain - Amygdala","normal","B","1.931","1.763","40.275","8.674","7.949"
"SRR1485678","SRR8233135","G","Hs","55727","0","Skin - Sun Exposed (Lower leg)","normal","B","1.514","1.459","63.769","14.787","0.224"
"SRR1485700","NA","G","Hs","45221","0","Colon - Transverse","normal","B","1.064","0.862","62.066","2.646","0.157"
"SRR1485722","SRR8233222","G","Hs","110111","0","Adipose - Subcutaneous","normal","B","1.916","2.311","62.117","12.273","0.125"
"SRR1485740","SRR8233645","G","Hs","78168","51489","Adipose - Subcutaneous","normal","B","1.991","3.425","62.415","16.665","0.072"
"SRR1485764","SRR8233720","G","Hs","38370","0","Cells - Transformed fibroblasts","normal","B","0.974","0.810","90.518","86.699","0.009"
"SRR1485789","SRR8233160","G","Hs","98566","0","Brain - Cerebellar Hemisphere","normal","B","1.986","2.818","28.049","21.950","2.132"
"SRR1485812","NA","G","Hs","62660","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.185","1.139","56.653","17.023","0.210"
"SRR1485830","SRR8233692","G","Hs","60824","0","Adipose - Visceral (Omentum)","normal","B","2.516","4.991","65.715","14.088","0.000"
"SRR1485848","SRR8233117","G","Hs","91164","0","Uterus","normal","B","1.436","1.537","121.713","31.423","0.254"
"SRR1485870","SRR8233154","G","Hs","63875","0","Adipose - Visceral (Omentum)","normal","B","1.988","2.079","42.309","10.356","0.081"
"SRR1485892","SRR8233291","G","Hs","141916","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","2.093","2.938","63.433","11.317","5.006"
"SRR1485912","SRR8233212","G","Hs","90275","0","Skin - Sun Exposed (Lower leg)","normal","B","1.748","2.434","62.502","24.721","0.437"
"SRR1485931","SRR8233746","G","Hs","58783","0","Adipose - Visceral (Omentum)","normal","B","1.678","1.116","68.435","2.987","0.045"
"SRR1485954","SRR8233699","G","Hs","139619","0","Brain - Cerebellum","normal","B","2.515","1.892","105.651","70.561","9.727"
"SRR1485976","SRR8233131","G","Hs","23009","0","Cells - Transformed fibroblasts","normal","B","1.080","2.119","92.168","116.716","0.000"
"SRR1485997","SRR8233109","G","Hs","76508","0","Cells - EBV-transformed lymphocytes","normal","B","1.336","0.265","345.057","0.746","2.897"
"SRR1486021","SRR8233737","G","Hs","52098","0","Whole Blood","normal","B","2.182","0.811","80.090","2.277","0.016"
"SRR1486044","SRR8233217","G","Hs","74244","0","Thyroid","normal","B","2.211","3.065","121.324","9.746","0.027"
"SRR1486062","SRR8233169","G","Hs","50190","0","Esophagus - Muscularis","normal","B","1.428","2.902","89.734","108.405","0.316"
"SRR1486080","NA","G","Hs","66032","0","Kidney - Cortex","normal","B","1.080","2.804","66.559","15.714","0.766"
"SRR1486097","SRR8233265","G","Hs","42439","0","Brain - Cortex","normal","B","1.723","1.695","46.422","12.564","8.271"
"SRR1486117","SRR8233696","G","Hs","39628","0","Small Intestine - Terminal Ileum","normal","B","1.042","0.902","46.754","3.051","0.523"
"SRR1486139","NA","G","Hs","39537","0","Esophagus - Mucosa","normal","B","0.925","4.728","37.421","7.269","0.327"
"SRR1486156","SRR8233217","G","Hs","19549","0","Muscle - Skeletal","normal","B","0.873","0.695","18.589","6.707","0.034"
"SRR1486174","SRR8233240","G","Hs","61988","0","Heart - Atrial Appendage","normal","B","1.849","1.731","28.076","6.019","0.328"
"SRR1486195","SRR8233702","G","Hs","31347","0","Adipose - Visceral (Omentum)","normal","B","0.838","0.983","51.057","12.260","0.359"
"SRR1486215","SRR8233635","G","Hs","125484","74375","Uterus","normal","B","2.893","1.505","156.205","20.064","0.502"
"SRR1486239","NA","G","Hs","78084","0","Pituitary","normal","B","1.892","1.604","103.121","10.061","0.714"
"SRR1486262","SRR8233258","G","Hs","50698","0","Breast - Mammary Tissue","normal","B","1.326","1.881","80.938","17.050","0.477"
"SRR1486280","SRR8233166","G","Hs","14848","0","Whole Blood","normal","B","1.689","0.970","32.197","2.331","0.090"
"SRR1486304","SRR8233210","G","Hs","94108","0","Brain - Spinal cord (cervical c-1)","normal","B","1.986","1.465","51.596","5.898","24.384"
"SRR1486322","SRR8233644","G","Hs","56197","16991","Minor Salivary Gland","normal","B","1.378","1.313","37.460","4.791","2.118"
"SRR1486348","SRR8233136","G","Hs","66837","0","Prostate","normal","B","1.511","2.110","73.127","20.879","0.862"
"SRR1486370","SRR8233229","G","Hs","54210","0","Esophagus - Mucosa","normal","B","1.143","1.864","58.452","11.590","1.525"
"SRR1486391","SRR8233722","G","Hs","67113","0","Cells - EBV-transformed lymphocytes","normal","B","1.485","0.549","261.738","0.874","1.671"
"SRR1486439","NA","G","Hs","73279","0","Testis","normal","B","1.227","2.252","86.671","10.320","2.066"
"SRR1486457","SRR8233239","G","Hs","54401","0","Breast - Mammary Tissue","normal","B","2.002","6.729","59.177","16.220","0.308"
"SRR1486475","SRR8233274","G","Hs","26563","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.493","1.000","11.238","1.336","4.089"
"SRR1486496","SRR8233273","G","Hs","10888","0","Brain - Hypothalamus","normal","B","1.600","0.674","4.819","0.554","2.041"
"SRR1486520","SRR8233680","G","Hs","71240","0","Adipose - Subcutaneous","normal","B","1.769","1.833","70.008","12.533","0.427"
"SRR1486538","SRR8233111","G","Hs","85803","0","Adipose - Visceral (Omentum)","normal","B","2.591","3.132","78.449","6.233","0.037"
"SRR1486560","SRR8233174","G","Hs","61050","0","Brain - Caudate (basal ganglia)","normal","B","2.032","2.166","45.981","9.882","6.966"
"SRR1486584","SRR8233533","G","Hs","41163","7300","Esophagus - Mucosa","normal","B","1.015","1.337","51.762","5.623","0.619"
"SRR1486608","SRR8233219","G","Hs","68081","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","2.661","1.622","68.240","8.700","3.063"
"SRR1486626","SRR8233697","G","Hs","62118","0","Brain - Caudate (basal ganglia)","normal","B","2.314","1.678","67.159","11.340","14.656"
"SRR1486650","SRR8233273","G","Hs","28731","0","Adrenal Gland","normal","B","1.124","0.773","12.334","1.505","0.123"
"SRR1486698","SRR8233187","G","Hs","126978","0","Artery - Tibial","normal","B","3.411","14.828","86.549","178.863","1.002"
"SRR1486719","SRR8233112","G","Hs","11721","0","Whole Blood","normal","B","1.572","1.211","23.681","1.647","0.023"
"SRR1486741","SRR8233203","G","Hs","142527","0","Brain - Cerebellar Hemisphere","normal","B","2.325","3.607","82.317","57.012","3.701"
"SRR1486762","NA","G","Hs","29637","0","Adipose - Subcutaneous","normal","B","1.354","4.184","39.858","14.148","0.362"
"SRR1486780","SRR8233226","G","Hs","65380","0","Artery - Aorta","normal","B","2.904","20.317","98.005","84.976","0.072"
"SRR1486799","SRR8233738","G","Hs","8604","0","Muscle - Skeletal","normal","B","0.626","0.648","7.995","3.158","0.007"
"SRR1486821","SRR8233638","G","Hs","90877","0","Esophagus - Gastroesophageal Junction","normal","B","2.420","14.342","48.230","69.698","2.815"
"SRR1486845","SRR8233221","G","Hs","75301","0","Adipose - Visceral (Omentum)","normal","B","2.145","2.641","120.743","32.443","0.028"
"SRR1486863","SRR8233690","G","Hs","73932","0","Brain - Caudate (basal ganglia)","normal","B","2.000","1.196","28.703","5.249","4.480"
"SRR1486889","SRR8233220","G","Hs","101736","0","Adipose - Subcutaneous","normal","B","2.442","2.322","76.875","18.562","0.452"
"SRR1486907","SRR8233677","G","Hs","97509","0","Testis","normal","B","1.380","1.826","88.986","12.670","1.585"
"SRR1486931","NA","G","Hs","41023","0","Artery - Tibial","normal","B","2.048","17.753","86.242","140.422","0.100"
"SRR1486949","SRR8233689","G","Hs","25888","0","Cells - Transformed fibroblasts","normal","B","0.647","0.355","38.360","17.835","0.006"
"SRR1486973","SRR8233181","G","Hs","83380","0","Adipose - Subcutaneous","normal","B","1.737","5.116","82.641","30.771","0.236"
"SRR1486995","SRR8233675","G","Hs","145565","0","Lung","normal","B","2.530","3.488","128.319","84.392","2.806"
"SRR1487019","SRR8233685","G","Hs","48252","0","Cells - Transformed fibroblasts","normal","B","0.878","0.644","67.927","50.669","0.000"
"SRR1487043","SRR8233655","G","Hs","74994","38146","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.975","1.789","57.322","14.632","0.308"
"SRR1487067","SRR8233137","G","Hs","26775","0","Cells - Transformed fibroblasts","normal","B","0.935","0.706","75.652","78.217","0.012"
"SRR1487089","NA","G","Hs","62643","0","Whole Blood","normal","B","1.673","1.037","132.309","8.489","0.810"
"SRR1487107","SRR8233266","G","Hs","77531","0","Brain - Caudate (basal ganglia)","normal","B","2.023","2.281","48.162","16.019","6.094"
"SRR1487128","SRR8233125","G","Hs","68158","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.706","1.099","67.521","16.442","0.131"
"SRR1487150","SRR8233709","G","Hs","76745","0","Nerve - Tibial","normal","B","1.917","2.074","95.065","12.502","2.919"
"SRR1487173","SRR8233109","G","Hs","24843","0","Esophagus - Mucosa","normal","B","0.801","0.712","28.936","4.413","0.590"
"SRR1487194","SRR8233251","G","Hs","60790","0","Brain - Frontal Cortex (BA9)","normal","B","1.686","2.238","66.876","15.698","8.308"
"SRR1487215","SRR8233702","G","Hs","68861","0","Lung","normal","B","1.194","2.982","103.792","57.686","1.639"
"SRR1487233","SRR8233145","G","Hs","58103","0","Heart - Atrial Appendage","normal","B","1.637","1.663","40.426","8.315","0.021"
"SRR1487255","SRR8233124","G","Hs","90781","0","Esophagus - Mucosa","normal","B","2.164","0.329","57.901","5.459","0.299"
"SRR1487278","SRR8233138","G","Hs","32894","0","Artery - Tibial","normal","B","1.780","11.173","87.540","90.769","0.032"
"SRR1487295","SRR8233692","G","Hs","26358","0","Brain - Hippocampus","normal","B","1.734","1.437","9.348","2.106","3.535"
"SRR1487321","SRR8233231","G","Hs","36174","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.766","1.870","33.472","8.856","11.418"
"SRR1487340","SRR8233743","G","Hs","62384","0","Adipose - Subcutaneous","normal","B","1.799","3.688","86.640","19.402","0.603"
"SRR1487362","SRR8233646","G","Hs","75304","0","Brain - Frontal Cortex (BA9)","normal","B","2.490","2.197","205.592","14.243","3.855"
"SRR1487386","SRR8233238","G","Hs","63496","0","Esophagus - Gastroesophageal Junction","normal","B","2.051","6.800","54.093","26.463","0.118"
"SRR1487403","SRR8233716","G","Hs","49709","0","Colon - Transverse","normal","B","1.055","2.335","46.989","14.408","0.625"
"SRR1487425","SRR8233219","G","Hs","45308","0","Heart - Atrial Appendage","normal","B","2.047","1.053","26.758","4.519","1.071"
"SRR1487446","SRR8233239","G","Hs","92065","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.994","1.776","68.237","22.916","0.257"
"SRR1487465","NA","G","Hs","0","0","Thyroid","normal","B","1.356","2.112","86.902","11.458","0.000"
"SRR1487485","SRR8233684","G","Hs","100498","0","Spleen","normal","B","1.489","0.844","110.304","12.116","0.475"
"SRR1487509","SRR8233204","G","Hs","78731","0","Esophagus - Mucosa","normal","B","1.544","3.477","50.669","11.965","0.495"
"SRR1487527","SRR8233244","G","Hs","48974","0","Ovary","normal","B","1.247","1.401","84.292","12.326","0.598"
"SRR1487547","SRR8233707","G","Hs","58476","0","Colon - Sigmoid","normal","B","2.083","5.810","70.288","64.658","7.054"
"SRR1487570","SRR8233746","G","Hs","9158","0","Muscle - Skeletal","normal","B","0.729","1.203","7.227","2.794","0.000"
